"","X","DateTime","Inj","V1","V2","V3","V4","V1_adjusted","V2_adjusted","V3_adjusted","V4_adjusted","Flux_1","Flux_2","ppt_mm"
"13559",12837,2019-08-09 00:17:00,"No",3145,NA,2557.5,422.5,4707.61937349304,NA,3828.21511850825,632.42263443587,NA,NA,NA
"13560",12838,2019-08-09 00:18:00,"No",3135,NA,2552.5,417.5,4692.67095246906,NA,3820.74724279977,624.941027960393,NA,NA,NA
"13561",12839,2019-08-09 00:19:00,"No",3135,NA,2552.5,432.5,4692.69111483656,NA,3820.76365889006,647.396780595475,NA,NA,NA
"13562",12840,2019-08-09 00:20:00,"No",3145,NA,2522.5,422.5,4707.67998044219,NA,3775.87368860586,632.430776386909,2.76,NA,0
"13563",12841,2019-08-09 00:21:00,"No",3160,NA,2537.5,432.5,4730.153467913,NA,3798.34317241432,647.402333820371,NA,NA,NA
"13564",12842,2019-08-09 00:22:00,"No",3130,NA,2532.5,412.5,4685.26707883993,NA,3790.87504062688,617.467306716125,NA,NA,NA
"13565",12843,2019-08-09 00:23:00,"No",3125,NA,2532.5,432.5,4677.80272599768,NA,3790.89132914852,647.407897278079,NA,NA,NA
"13566",12844,2019-08-09 00:24:00,"No",3135,NA,2547.5,442.5,4692.79178586127,NA,3813.36110828759,662.379701832093,NA,NA,NA
"13567",12845,2019-08-09 00:25:00,"No",3145,NA,2532.5,427.5,4707.78104732441,NA,3790.92384812371,639.928902299264,2.72,NA,0
"13568",12846,2019-08-09 00:26:00,"No",3135,NA,2567.5,427.5,4692.8321148559,NA,3843.33220251755,639.931652025805,NA,NA,NA
"13569",12847,2019-08-09 00:27:00,"No",3125,NA,2547.5,417.5,4677.88305407214,NA,3813.41026567961,624.965176024038,NA,NA,NA
"13570",12848,2019-08-09 00:28:00,"No",3130,NA,2592.5,427.5,4685.38772736104,NA,3880.78839718323,639.937141676309,NA,NA,NA
"13571",12849,2019-08-09 00:29:00,"No",3140,NA,2547.5,447.5,4700.37721503128,NA,3813.44297939241,669.878599912897,NA,NA,NA
"13572",12850,2019-08-09 00:30:00,"No",3150,NA,2552.5,442.5,4715.36683167952,NA,3820.94407551174,662.396769212124,2.72,0.32,0
"13573",12851,2019-08-09 00:31:00,"No",3135,NA,2552.5,417.5,4692.93562466147,NA,3820.96273746361,624.976275373577,NA,NA,NA
"13574",12852,2019-08-09 00:32:00,"No",3155,NA,2577.5,427.5,4722.89767534722,NA,3858.40531163469,639.948892618363,NA,NA,NA
"13575",12853,2019-08-09 00:33:00,"No",3125,NA,2547.5,417.5,4678.01190231634,NA,3813.51530276828,624.982390149463,NA,NA,NA
"13576",12854,2019-08-09 00:34:00,"No",3150,NA,2552.5,422.5,4715.45902932706,NA,3821.01878487534,632.470298377995,NA,NA,NA
"13577",12855,2019-08-09 00:35:00,"No",3145,NA,2547.5,427.5,4707.99716941491,NA,3813.55255614769,639.958279785333,2.79,NA,0
"13578",12856,2019-08-09 00:36:00,"No",3150,NA,2572.5,417.5,4715.5051675086,NA,3850.99588679869,624.991557915823,NA,NA,NA
"13579",12857,2019-08-09 00:37:00,"No",3160,NA,2547.5,417.5,4730.49813146837,NA,3813.58987022648,624.994610724065,NA,NA,NA
"13580",12858,2019-08-09 00:38:00,"No",3150,NA,2552.5,432.5,4715.55123429349,NA,3821.09350016957,647.452669470456,NA,NA,NA
"13581",12859,2019-08-09 00:39:00,"No",3150,NA,2547.5,437.5,4715.57426837134,NA,3813.62712656381,654.940870607131,NA,NA,NA
"13582",12860,2019-08-09 00:40:00,"No",3165,NA,2552.5,432.5,4738.05260173763,NA,3821.13088971099,647.459004818807,2.67,NA,0
"13583",12861,2019-08-09 00:41:00,"No",3150,NA,2547.5,432.5,4715.62041112984,NA,3813.66444360421,647.462167559891,NA,NA,NA
"13584",12862,2019-08-09 00:42:00,"No",3150,NA,2572.5,417.5,4715.64344657969,NA,3851.10881470674,625.009885380006,NA,NA,NA
"13585",12863,2019-08-09 00:43:00,"No",3170,NA,2542.5,422.5,4745.60729575693,NA,3806.21657711735,632.498133267288,NA,NA,NA
"13586",12864,2019-08-09 00:44:00,"No",3190,NA,2577.5,422.5,4775.57136468346,NA,3858.63172177794,632.501223065443,NA,NA,NA
"13587",12865,2019-08-09 00:45:00,"No",3160,NA,2577.5,437.5,4730.68314518976,NA,3858.65057174893,654.960087348266,2.7,0.32,0
"13588",12866,2019-08-09 00:46:00,"No",3150,NA,2542.5,422.5,4715.73124454173,NA,3806.26879023725,632.506809783772,NA,NA,NA
"13589",12867,2019-08-09 00:47:00,"No",3145,NA,2567.5,442.5,4708.26461645599,NA,3843.71046192392,662.450585940151,NA,NA,NA
"13590",12868,2019-08-09 00:48:00,"No",3140,NA,2547.5,427.5,4700.79785643006,NA,3813.78424817056,639.997160389761,NA,NA,NA
"13591",12869,2019-08-09 00:49:00,"No",3160,NA,2572.5,417.5,4730.75791997769,NA,3851.22618643753,625.028934047685,NA,NA,NA
"13592",12870,2019-08-09 00:50:00,"No",3175,NA,2562.5,412.5,4753.23281432337,NA,3836.27057848934,617.545995561698,2.72,NA,0
"13593",12871,2019-08-09 00:51:00,"No",3165,NA,2557.5,422.5,4738.280708585,NA,3828.80028821679,632.519304700526,NA,NA,NA
"13594",12872,2019-08-09 00:52:00,"No",3175,NA,2567.5,432.5,4753.27041930613,NA,3843.7863941948,647.49274215745,NA,NA,NA
"13595",12873,2019-08-09 00:53:00,"No",3170,NA,2547.5,412.5,4745.80369070596,NA,3813.85959055944,617.553319374198,NA,NA,NA
"13596",12874,2019-08-09 00:54:00,"No",3170,NA,2562.5,427.5,4745.82242773255,NA,3836.33122115605,640.012330553838,NA,NA,NA
"13597",12875,2019-08-09 00:55:00,"No",3165,NA,2557.5,422.5,4738.3556112704,NA,3828.86081384646,632.529303558213,2.72,NA,0
"13598",12876,2019-08-09 00:56:00,"No",3155,NA,2567.5,422.5,4723.40315265473,NA,3843.84709807957,632.531800949802,NA,NA,NA
"13599",12877,2019-08-09 00:57:00,"No",3160,NA,2577.5,427.5,4730.90748869363,NA,3858.83356079362,640.019921334344,NA,NA,NA
"13600",12878,2019-08-09 00:58:00,"No",3145,NA,2587.5,427.5,4708.46924019344,NA,3873.82008235311,640.022448388774,NA,NA,NA
"13601",12879,2019-08-09 00:59:00,"No",3165,NA,2572.5,437.5,4738.43052034688,NA,3851.37836132459,654.996319953162,NA,NA,NA
"13602",12880,2019-08-09 01:00:00,"No",3160,NA,2582.5,437.5,4730.96352842892,NA,3866.36497220497,654.99890623027,2.77,0.32,0
"13603",12881,2019-08-09 01:01:00,"No",3150,NA,2562.5,422.5,4715.97550680212,NA,3836.40864640649,632.539571944094,NA,NA,NA
"13604",12882,2019-08-09 01:02:00,"No",3175,NA,2577.5,412.5,4753.38705989813,NA,3858.85201476769,617.566035341095,NA,NA,NA
"13605",12883,2019-08-09 01:03:00,"No",3160,NA,2567.5,422.5,4730.91336853704,NA,3843.86711193634,632.535094369272,NA,NA,NA
"13606",12884,2019-08-09 01:04:00,"No",3175,NA,2552.5,432.5,4753.35348535816,NA,3821.39677838636,647.504057454301,NA,NA,NA
"13607",12885,2019-08-09 01:05:00,"No",3160,NA,2587.5,442.5,4730.87995229203,NA,3873.78223941634,662.472904711779,2.74,NA,0
"13608",12886,2019-08-09 01:06:00,"No",3175,NA,2572.5,437.5,4753.31983633121,NA,3851.31189888568,654.985016817293,NA,NA,NA
"13609",12887,2019-08-09 01:07:00,"No",3175,NA,2562.5,422.5,4753.30308540717,NA,3836.32729334043,632.526158609301,NA,NA,NA
"13610",12888,2019-08-09 01:08:00,"No",3160,NA,2582.5,417.5,4730.82978996361,NA,3866.25567486741,625.038429528419,NA,NA,NA
"13611",12889,2019-08-09 01:09:00,"No",3160,NA,2567.5,447.5,4730.81304436732,NA,3843.78559854845,669.948999162777,NA,NA,NA
"13612",12890,2019-08-09 01:10:00,"No",3170,NA,2582.5,407.5,4745.76724668958,NA,3866.22836421951,610.063139755837,2.76,NA,0
"13613",12891,2019-08-09 01:11:00,"No",3175,NA,2567.5,422.5,4753.23585857584,NA,3843.75844626566,632.517212676627,NA,NA,NA
"13614",12892,2019-08-09 01:12:00,"No",3170,NA,2562.5,397.5,4745.73372241582,NA,3836.25951535979,595.08806140703,NA,NA,NA
"13615",12893,2019-08-09 01:13:00,"No",3145,NA,2572.5,407.5,4708.29013356024,NA,3851.21665137797,610.056670723624,NA,NA,NA
"13616",12894,2019-08-09 01:14:00,"No",3185,NA,2592.5,422.5,4768.15611804803,NA,3881.14434412544,632.510505455351,NA,NA,NA
"13617",12895,2019-08-09 01:15:00,"No",3150,NA,2587.5,452.5,4715.74217774748,NA,3873.64536029258,677.420106485948,2.76,0.35,0
"13618",12896,2019-08-09 01:16:00,"No",3180,NA,2617.5,427.5,4760.70661522532,NA,3918.60049224914,640.000653461895,NA,NA,NA
"13619",12897,2019-08-09 01:17:00,"No",3160,NA,2582.5,417.5,4730.81726925412,NA,3866.2454423572,625.036775289112,NA,NA,NA
"13620",12898,2019-08-09 01:18:00,"No",3155,NA,2572.5,437.5,4723.3839969338,NA,3851.31706247614,654.985894978935,NA,NA,NA
"13621",12899,2019-08-09 01:19:00,"No",3165,NA,2592.5,422.5,4738.40746880481,NA,3881.30216836539,632.536226088477,NA,NA,NA
"13622",12900,2019-08-09 01:20:00,"No",3150,NA,2577.5,442.5,4716.00268109292,NA,3858.88790810063,662.486090915434,2.74,NA,0
"13623",12901,2019-08-09 01:21:00,"No",3180,NA,2582.5,442.5,4760.96961066588,NA,3866.41635834737,662.493412804922,NA,NA,NA
"13624",12902,2019-08-09 01:22:00,"No",3170,NA,2567.5,437.5,4746.05046319072,NA,3844.00143982403,655.014850992411,NA,NA,NA
"13625",12903,2019-08-09 01:23:00,"No",3165,NA,2597.5,407.5,4738.61695372951,NA,3888.95972742888,610.106290251114,NA,NA,NA
"13626",12904,2019-08-09 01:24:00,"No",3150,NA,2577.5,447.5,4716.21118200676,NA,3859.05851480077,670.00142982477,NA,NA,NA
"13627",12905,2019-08-09 01:25:00,"No",3140,NA,2577.5,437.5,4701.29104825628,NA,3859.10117098107,655.036571214052,2.78,NA,0
"13628",12906,2019-08-09 01:26:00,"No",3160,NA,2567.5,422.5,4731.28787566452,NA,3844.17139897743,632.585166920336,NA,NA,NA
"13629",12907,2019-08-09 01:27:00,"No",3160,NA,2552.5,427.5,4731.34017631278,NA,3821.75500001214,640.078457396744,NA,NA,NA
"13630",12908,2019-08-09 01:28:00,"No",3145,NA,2567.5,407.5,4708.93333765591,NA,3844.25638932641,610.140011158914,NA,NA,NA
"13631",12909,2019-08-09 01:29:00,"No",3165,NA,2607.5,417.5,4738.93124750542,NA,3904.19059332398,625.119682727808,NA,NA,NA
"13632",12910,2019-08-09 01:30:00,"No",3155,NA,2577.5,427.5,4724.01054548681,NA,3859.31447891989,640.099685640447,2.74,0.3,0
"13633",12911,2019-08-09 01:31:00,"No",3155,NA,2572.5,432.5,4724.04530853404,NA,3851.85627771912,647.590997128676,NA,NA,NA
"13634",12912,2019-08-09 01:32:00,"No",3165,NA,2552.5,432.5,4739.05331140143,NA,3821.9379391318,647.595752663861,NA,NA,NA
"13635",12913,2019-08-09 01:33:00,"No",3165,NA,2587.5,417.5,4739.08818669469,NA,3874.3730436248,625.140384816756,NA,NA,NA
"13636",12914,2019-08-09 01:34:00,"No",3160,NA,2572.5,442.5,4731.63629672756,NA,3851.94125738343,662.578816867704,NA,NA,NA
"13637",12915,2019-08-09 01:35:00,"No",3140,NA,2597.5,417.5,4701.72383342296,NA,3889.40371252106,625.149586131874,2.79,NA,0
"13638",12916,2019-08-09 01:36:00,"No",3150,NA,2567.5,417.5,4716.73211599438,NA,3844.51101835415,625.15417727862,NA,NA,NA
"13639",12917,2019-08-09 01:37:00,"No",3155,NA,2557.5,427.5,4724.25376158495,NA,3829.56545015959,640.132641229023,NA,NA,NA
"13640",12918,2019-08-09 01:38:00,"No",3155,NA,2582.5,427.5,4724.28853182976,NA,3867.02856844702,640.137352569642,NA,NA,NA
"13641",12919,2019-08-09 01:39:00,"No",3140,NA,2572.5,432.5,4701.86217804906,NA,3852.08294682523,647.629105734465,NA,NA,NA
"13642",12920,2019-08-09 01:40:00,"No",3140,NA,2567.5,397.5,4701.89671195904,NA,3844.62414266077,595.224185669974,2.76,NA,0
"13643",12921,2019-08-09 01:41:00,"No",3160,NA,2592.5,417.5,4731.87992709764,NA,3882.08819968374,625.177173912425,NA,NA,NA
"13644",12922,2019-08-09 01:42:00,"No",3160,NA,2592.5,422.5,4731.9147565665,NA,3882.11677417679,632.66898248397,NA,NA,NA
"13645",12923,2019-08-09 01:43:00,"No",3170,NA,2572.5,437.5,4746.92411107575,NA,3852.19630149602,655.135425424493,NA,NA,NA
"13646",12924,2019-08-09 01:44:00,"No",3150,NA,2597.5,417.5,4717.00971104841,NA,3889.66118236452,625.190969638956,NA,NA,NA
"13647",12925,2019-08-09 01:45:00,"No",3145,NA,2552.5,422.5,4709.55706126175,NA,3822.30346545965,632.682943842,2.78,0.29,0
"13648",12926,2019-08-09 01:46:00,"No",3150,NA,2572.5,412.5,4717.0300045224,NA,3852.24117035996,617.706310116028,NA,NA,NA
"13649",12927,2019-08-09 01:47:00,"No",3145,NA,2597.5,412.5,4709.52832241344,NA,3889.66607868646,617.704430205261,NA,NA,NA
"13650",12928,2019-08-09 01:48:00,"No",3145,NA,2567.5,422.5,4709.51391618086,NA,3844.73035923509,632.677147722229,NA,NA,NA
"13651",12929,2019-08-09 01:49:00,"No",3135,NA,2597.5,432.5,4694.52494856889,NA,3889.64228194822,647.649773606393,NA,NA,NA
"13652",12930,2019-08-09 01:50:00,"No",3155,NA,2602.5,422.5,4724.45961872768,NA,3897.11764112164,632.673276992851,2.76,NA,0
"13653",12931,2019-08-09 01:51:00,"No",3180,NA,2582.5,457.5,4761.88141433887,NA,3867.15684041828,685.081995930827,NA,NA,NA
"13654",12932,2019-08-09 01:52:00,"No",3150,NA,2572.5,447.5,4716.94357507318,NA,3852.17058630976,670.105476141349,NA,NA,NA
"13655",12933,2019-08-09 01:53:00,"No",3150,NA,2577.5,432.5,4716.92914523657,NA,3859.64599106262,647.641858830101,NA,NA,NA
"13656",12934,2019-08-09 01:54:00,"No",3160,NA,2572.5,422.5,4731.8890476892,NA,3852.14701746218,632.66554514199,NA,NA,NA
"13657",12935,2019-08-09 01:55:00,"No",3150,NA,2587.5,442.5,4716.90035845768,NA,3874.59672301881,662.612193211913,2.66,NA,0
"13658",12936,2019-08-09 01:56:00,"No",3155,NA,2587.5,447.5,4724.37304872168,NA,3874.58486959346,670.097286625342,NA,NA,NA
"13659",12937,2019-08-09 01:57:00,"No",3145,NA,2577.5,432.5,4709.38440018805,NA,3859.59882082184,647.633943746051,NA,NA,NA
"13660",12938,2019-08-09 01:58:00,"No",3145,NA,2567.5,422.5,4709.3700657552,NA,3844.61292331526,632.65782282403,NA,NA,NA
"13661",12939,2019-08-09 01:59:00,"No",3155,NA,2572.5,407.5,4724.32976182469,NA,3852.08821308843,610.194731519353,NA,NA,NA
"13662",12940,2019-08-09 02:00:00,"No",3135,NA,2597.5,417.5,4694.36719204344,NA,3889.51157299293,625.16692270435,2.76,0.39,0
"13663",12941,2019-08-09 02:01:00,"No",3155,NA,2582.5,412.5,4724.36454101713,NA,3867.09078515903,617.686330640116,NA,NA,NA
"13664",12942,2019-08-09 02:02:00,"No",3170,NA,2582.5,422.5,4746.87533088499,NA,3867.13108580772,632.667137949182,NA,NA,NA
"13665",12943,2019-08-09 02:03:00,"No",3150,NA,2572.5,422.5,4716.97574903072,NA,3852.19686170842,632.673731417612,NA,NA,NA
"13666",12944,2019-08-09 02:04:00,"No",3155,NA,2562.5,432.5,4724.5122503159,NA,3837.2623269206,647.65500737294,NA,NA,NA
"13667",12945,2019-08-09 02:05:00,"No",3160,NA,2592.5,447.5,4732.04890942655,NA,3882.22683471149,670.124014863411,2.78,NA,0
"13668",12946,2019-08-09 02:06:00,"No",3140,NA,2552.5,417.5,4702.14824038083,NA,3822.36731960894,625.206016037896,NA,NA,NA
"13669",12947,2019-08-09 02:07:00,"No",3135,NA,2557.5,422.5,4694.70967448914,NA,3829.89473445167,632.700107646463,NA,NA,NA
"13670",12948,2019-08-09 02:08:00,"No",3145,NA,2617.5,412.5,4709.73391410646,NA,3919.786492901,617.731395729385,NA,NA,NA
"13671",12949,2019-08-09 02:09:00,"No",3155,NA,2572.5,412.5,4724.75846765544,NA,3852.43776800114,617.737834519134,NA,NA,NA
"13672",12950,2019-08-09 02:10:00,"No",3150,NA,2572.5,432.5,4717.3199070242,NA,3852.47792406976,647.695511043799,2.69,NA,0
"13673",12951,2019-08-09 02:11:00,"No",3170,NA,2592.5,412.5,4747.3206291879,NA,3882.46963128379,617.750712788646,NA,NA,NA
"13674",12952,2019-08-09 02:12:00,"No",3145,NA,2572.5,447.5,4709.93028820418,NA,3852.55824051041,670.172910642725,NA,NA,NA
"13675",12953,2019-08-09 02:13:00,"No",3150,NA,2592.5,407.5,4717.46742965215,NA,3882.55057503911,610.275548439128,NA,NA,NA
"13676",12954,2019-08-09 02:14:00,"No",3160,NA,2592.5,447.5,4732.49285057285,NA,3882.59104908548,670.186883111187,NA,NA,NA
"13677",12955,2019-08-09 02:15:00,"No",3160,NA,2582.5,432.5,4732.5421861777,NA,3867.6551252544,647.729270734764,2.75,0.33,0
"13678",12956,2019-08-09 02:16:00,"No",3165,NA,2587.5,407.5,4740.04693012816,NA,3875.15685046023,610.290402536248,NA,NA,NA
"13679",12957,2019-08-09 02:17:00,"No",3135,NA,2557.5,437.5,4695.13389016203,NA,3830.24080513218,655.222034113521,NA,NA,NA
"13680",12958,2019-08-09 02:18:00,"No",3160,NA,2582.5,432.5,4732.5915945293,NA,3867.69550407339,647.736033112001,NA,NA,NA
"13681",12959,2019-08-09 02:19:00,"No",3130,NA,2577.5,427.5,4687.67821698936,NA,3860.22064034827,640.249980115959,NA,NA,NA
"13682",12960,2019-08-09 02:20:00,"No",3140,NA,2567.5,427.5,4702.67116660004,NA,3845.25739498267,640.252205006852,2.74,NA,0
"13683",12961,2019-08-09 02:21:00,"No",3160,NA,2572.5,427.5,4732.64100604636,NA,3852.7591734349,640.25443990026,NA,NA,NA
"13684",12962,2019-08-09 02:22:00,"No",3140,NA,2577.5,427.5,4702.70392454482,NA,3860.2609444313,640.256664886278,NA,NA,NA
"13685",12963,2019-08-09 02:23:00,"No",3150,NA,2572.5,417.5,4717.6970836195,NA,3852.78595162259,625.282073781315,NA,NA,NA
"13686",12964,2019-08-09 02:24:00,"No",3125,NA,2577.5,422.5,4680.27130848536,NA,3860.28777523873,632.772680907221,NA,NA,NA
"13687",12965,2019-08-09 02:25:00,"No",3130,NA,2572.5,417.5,4687.77603416308,NA,3852.81273095353,625.28641989236,2.74,NA,0
"13688",12966,2019-08-09 02:26:00,"No",3140,NA,2572.5,432.5,4702.76937150795,NA,3852.82618095675,647.754061521398,NA,NA,NA
"13689",12967,2019-08-09 02:27:00,"No",3150,NA,2572.5,422.5,4717.76274041343,NA,3852.83957133764,632.77928819831,NA,NA,NA
"13690",12968,2019-08-09 02:28:00,"No",3145,NA,2572.5,432.5,4710.29059883527,NA,3852.85296200437,647.758564068761,NA,NA,NA
"13691",12969,2019-08-09 02:29:00,"No",3160,NA,2597.5,432.5,4732.7726629131,NA,3890.30917465721,647.76081541453,NA,NA,NA
"13692",12970,2019-08-09 02:30:00,"No",3155,NA,2557.5,427.5,4725.30052203555,NA,3830.41397309221,640.274476440633,2.71,0.34,0
"13693",12971,2019-08-09 02:31:00,"No",3150,NA,2577.5,442.5,4717.80643375427,NA,3860.36383587354,662.739475217862,NA,NA,NA
"13694",12972,2019-08-09 02:32:00,"No",3155,NA,2567.5,412.5,4725.28950872795,NA,3845.38219133408,617.807265404209,NA,NA,NA
"13695",12973,2019-08-09 02:33:00,"No",3155,NA,2607.5,442.5,4725.28400203395,NA,3905.28622355104,662.737930554682,NA,NA,NA
"13696",12974,2019-08-09 02:34:00,"No",3165,NA,2582.5,407.5,4740.25560623331,NA,3867.8388951335,610.317269996864,NA,NA,NA
"13697",12975,2019-08-09 02:35:00,"No",3160,NA,2587.5,422.5,4732.7615352986,NA,3875.32293436238,632.782198944196,2.77,NA,0
"13698",12976,2019-08-09 02:36:00,"No",3150,NA,2597.5,417.5,4717.77894378511,NA,3890.29549412121,625.292923501677,NA,NA,NA
"13699",12977,2019-08-09 02:37:00,"No",3160,NA,2582.5,427.5,4732.75050426881,NA,3867.82537255512,640.269253346492,NA,NA,NA
"13700",12978,2019-08-09 02:38:00,"No",3170,NA,2567.5,447.5,4747.72195598848,NA,3845.35524353326,670.222578960519,NA,NA,NA
"13701",12979,2019-08-09 02:39:00,"No",3155,NA,2577.5,417.5,4725.25088782762,NA,3860.32778553905,625.290727628536,NA,NA,NA
"13702",12980,2019-08-09 02:40:00,"No",3145,NA,2587.5,432.5,4710.2683749841,NA,3875.30029261411,647.755507847575,2.77,NA,0
"13703",12981,2019-08-09 02:41:00,"No",3145,NA,2577.5,447.5,4710.26288553012,NA,3860.31878774368,670.220235699436,NA,NA,NA
"13704",12982,2019-08-09 02:42:00,"No",3160,NA,2577.5,427.5,4732.72285262835,NA,3860.31428881315,640.265512499563,NA,NA,NA
"13705",12983,2019-08-09 02:43:00,"No",3160,NA,2587.5,422.5,4732.71733693885,NA,3875.28674345863,632.776289511602,NA,NA,NA
"13706",12984,2019-08-09 02:44:00,"No",3150,NA,2582.5,422.5,4717.7348850794,NA,3867.79375895795,632.775552046363,NA,NA,NA
"13707",12985,2019-08-09 02:45:00,"No",3150,NA,2582.5,432.5,4717.72938679109,NA,3867.78925123428,647.751733265761,2.81,0.35,0
"13708",12986,2019-08-09 02:46:00,"No",3125,NA,2592.5,432.5,4680.30588533585,NA,3882.78176247462,647.754334530482,NA,NA,NA
"13709",12987,2019-08-09 02:47:00,"No",3140,NA,2587.5,422.5,4702.79031255173,NA,3875.30889609159,632.77990670481,NA,NA,NA
"13710",12988,2019-08-09 02:48:00,"No",3165,NA,2572.5,417.5,4740.25194713505,NA,3852.85881011214,625.293898239774,NA,NA,NA
"13711",12989,2019-08-09 02:49:00,"No",3170,NA,2572.5,432.5,4747.75963762929,NA,3852.874343155,647.762158761725,NA,NA,NA
"13712",12990,2019-08-09 02:50:00,"No",3170,NA,2567.5,417.5,4747.77870496618,NA,3845.40120662481,625.298930385924,2.85,NA,0
"13713",12991,2019-08-09 02:51:00,"No",3165,NA,2592.5,442.5,4740.30920635635,NA,3882.85991073581,662.744652073518,NA,NA,NA
"13714",12992,2019-08-09 02:52:00,"No",3165,NA,2577.5,427.5,4740.32824432738,NA,3860.409494393,640.281303143746,NA,NA,NA
"13715",12993,2019-08-09 02:53:00,"No",3175,NA,2582.5,412.5,4755.32475718312,NA,3867.9137591891,617.817783413555,NA,NA,NA
"13716",12994,2019-08-09 02:54:00,"No",3150,NA,2582.5,442.5,4717.90020360723,NA,3867.92929390973,662.752647649586,NA,NA,NA
"13717",12995,2019-08-09 02:55:00,"No",3155,NA,2597.5,407.5,4725.40798645783,NA,3890.41117110118,610.33399508132,2.84,NA,0
"13718",12996,2019-08-09 02:56:00,"No",3165,NA,2577.5,427.5,4740.40462092199,NA,3860.47169365764,640.291619413633,NA,NA,NA
"13719",12997,2019-08-09 02:57:00,"No",3170,NA,2572.5,427.5,4747.91248161463,NA,3852.99837821881,640.294191132572,NA,NA,NA
"13720",12998,2019-08-09 02:58:00,"No",3170,NA,2567.5,432.5,4747.9316256336,NA,3845.52506271744,647.785624002061,NA,NA,NA
"13721",12999,2019-08-09 02:59:00,"No",3160,NA,2592.5,412.5,4732.9729337175,NA,3882.98491476665,617.832700999516,NA,NA,NA
"13722",13000,2019-08-09 03:00:00,"No",3165,NA,2557.5,442.5,4740.48092947604,NA,3830.57819182779,662.768660756128,2.71,0.29,0
"13723",13001,2019-08-09 03:01:00,"No",3195,NA,2582.5,427.5,4785.44218204855,NA,3868.04520661671,640.305644076919,NA,NA,NA
"13724",13002,2019-08-09 03:02:00,"No",3185,NA,2597.5,422.5,4770.49204419465,NA,3890.53472050097,632.820373209494,NA,NA,NA
"13725",13003,2019-08-09 03:03:00,"No",3185,NA,2562.5,422.5,4770.51974261613,NA,3838.13401584108,632.824047489895,NA,NA,NA
"13726",13004,2019-08-09 03:04:00,"No",3175,NA,2582.5,422.5,4755.5693447392,NA,3868.11270324062,632.827731701516,NA,NA,NA
"13727",13005,2019-08-09 03:05:00,"No",3175,NA,2572.5,432.5,4755.5969575272,NA,3853.15690495708,647.809664293076,2.74,NA,0
"13728",13006,2019-08-09 03:06:00,"No",3175,NA,2572.5,407.5,4755.62464494895,NA,3853.17933830903,610.367572540692,NA,NA,NA
"13729",13007,2019-08-09 03:07:00,"No",3200,NA,2587.5,432.5,4793.09833984886,NA,3875.66936073716,647.817197495197,NA,NA,NA
"13730",13008,2019-08-09 03:08:00,"No",3180,NA,2572.5,402.5,4763.16920758542,NA,3853.22414670235,602.885410708531,NA,NA,NA
"13731",13009,2019-08-09 03:09:00,"No",3180,NA,2562.5,427.5,4763.19686652608,NA,3838.26791524311,640.335427811289,NA,NA,NA
"13732",13010,2019-08-09 03:10:00,"No",3175,NA,2582.5,407.5,4755.73525336772,NA,3868.2476509676,610.381768739321,2.84,NA,0
"13733",13011,2019-08-09 03:11:00,"No",3170,NA,2597.5,437.5,4748.27347980481,NA,3890.7382851082,655.321655335837,NA,NA,NA
"13734",13012,2019-08-09 03:12:00,"No",3170,NA,2597.5,412.5,4748.30112762187,NA,3890.76093974694,617.878301307262,NA,NA,NA
